Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-1049.131	-1656.194	607.0627	1.273499	2.150485	0.7625223	1.200773
6	-1062.602	-1668.886	606.2842	1.350625	2.652357	0.6877351	1.621377
12	-1049.353	-1656.182	606.8298	1.37915	2.652357	0.6111613	1.261476
18	-1044.191	-1651.117	606.9264	1.37915	2.668777	0.5490684	1.251705
24	-1064.773	-1670.547	605.7749	1.226607	2.074085	1.042654	1.990344
30	-1062.837	-1668.973	606.136	1.147917	2.936191	0.8679001	1.625361
36	-1067.518	-1674.392	606.8742	1.431452	2.823224	0.4781293	1.288479
42	-1077.448	-1683.903	606.455	1.305865	3.591301	0.630012	1.288479
48	-1059.958	-1666.85	606.8923	1.238181	2.955429	0.4964365	1.357959
54	-1077.024	-1683.615	606.5916	1.415267	3.561105	0.7564779	0.9192343
60	-1077.707	-1684.118	606.4106	1.508929	3.360075	0.7564779	1.082874
66	-1068.006	-1674.775	606.7688	1.674925	2.369392	0.7564779	1.00183
72	-1061.329	-1668.199	606.8698	1.24603	2.349392	0.6519172	1.409421
78	-1055.668	-1662.045	606.3764	1.140722	2.349392	0.4912671	2.00675
84	-1067.222	-1673.075	605.8523	1.037072	2.942774	0.6124907	2.112872
90	-1065.556	-1671.533	605.9772	1.069743	2.215078	0.854766	2.038292
96	-1078.951	-1685.997	607.0463	1.3511	1.61904	0.6057172	1.573391
102	-1048.812	-1656.214	607.4018	1.396099	1.903408	0.5232736	1.213772
108	-1050.999	-1657.951	606.9522	1.341532	2.907928	0.5413464	1.180353
114	-1053.05	-1660.155	607.1052	1.514253	2.515011	0.5591869	1.022591
120	-1046.134	-1653.329	607.1946	1.372612	2.515011	0.5591869	1.07254
126	-1046.176	-1652.832	606.6559	1.372612	3.004591	0.7164007	1.159993
132	-1050.568	-1657.502	606.9334	1.398163	3.004591	0.5322083	1.122906
138	-1047.366	-1653.903	606.537	1.288015	3.004591	0.6125461	1.440153
144	-1052.951	-1659.32	606.3689	1.18914	3.004591	0.6125461	1.637965
150	-1047.765	-1654.252	606.4865	1.170728	2.778199	0.6125461	1.637965
156	-1056.665	-1663.008	606.3434	1.174273	2.778199	0.4349949	1.93351
162	-1053.978	-1659.744	605.7655	0.9642855	2.641407	0.7140959	2.215438
168	-1057.691	-1664.179	606.4874	0.9714626	1.860365	0.7140959	2.013171
174	-1066.531	-1672.877	606.3464	1.061878	1.860365	0.608382	2.141014
180	-1052.922	-1658.929	606.0078	1.076356	3.211908	0.608382	1.91263
186	-1059.622	-1665.277	605.655	1.003195	2.90437	0.6233314	2.263524
192	-1046.382	-1652.082	605.7007	0.9649271	2.90437	0.6233314	2.258719
198	-1070.418	-1676.501	606.0824	1.004797	2.199721	0.6233314	2.207698
204	-1059.824	-1665.863	606.0387	0.9340248	2.618675	0.6233314	2.144034
210	-1046.681	-1652.68	605.9992	0.9729534	2.618675	0.6654165	2.106407
216	-1031.655	-1636.393	604.738	0.9421019	2.836659	0.6176768	2.894387
222	-1032.495	-1638.446	605.9508	1.075047	2.56663	0.6176768	2.130806
228	-1037.577	-1643.433	605.8565	1.138091	3.399124	0.8499776	1.711681
234	-1054.527	-1660.147	605.6196	1.147877	2.84669	1.042774	1.887222
240	-1057.992	-1664.337	606.3451	1.006558	2.84669	0.7711791	1.685277
246	-1048.397	-1654.606	606.2094	1.161346	2.417874	0.6371229	1.932471
252	-1066.992	-1673.184	606.1917	1.201306	2.96994	0.4339294	1.961942
258	-1077.284	-1683.874	606.5892	1.190196	2.188949	0.8909802	1.508646
264	-1075.594	-1681.8	606.2056	1.046283	2.993257	0.8311742	1.660624
270	-1063.191	-1669.193	606.0013	1.07332	3.749389	0.5991273	1.789291
276	-1069.508	-1675.533	606.0251	1.243762	5.535918	0.6164335	1.219233
282	-1075.377	-1681.99	606.6133	1.339318	3.188769	0.4160737	1.528181
288	-1062.857	-1669.157	606.3	1.222246	3.578554	0.5842973	1.528543
294	-1081.223	-1687.404	606.1807	0.9494105	3.134252	0.5842973	1.926613
300	-1080.467	-1685.72	605.2529	0.8035881	3.134252	0.5614264	2.637701
306	-1078.843	-1684.88	606.0373	1.068456	1.819023	0.834687	2.166402
312	-1077.809	-1684.821	607.0127	1.043463	1.372613	0.7782077	1.784156
318	-1078.439	-1684.75	606.3115	1.285507	1.963756	1.275417	1.468213
324	-1070.684	-1677.082	606.398	1.274978	2.001488	0.9157921	1.644706
330	-1074.455	-1680.883	606.4281	1.208845	2.759574	0.9157921	1.380113
336	-1082.582	-1688.826	606.2447	1.201578	4.644902	0.4242222	1.519442
342	-1076.281	-1682.195	605.9138	1.088612	2.253699	0.8584973	2.051258
348	-1077.915	-1683.416	605.5017	1.170183	3.874536	0.5799115	2.051258
354	-1070.553	-1676.883	606.3296	1.284502	4.442447	0.3890374	1.490029
360	-1078.636	-1684.908	606.2724	1.452119	4.348342	0.5896282	1.150558
366	-1077.896	-1684.127	606.2318	1.161668	3.51159	0.9305857	1.315234
372	-1070.8	-1676.913	606.1129	1.319445	3.469315	0.856231	1.361445
378	-1072.997	-1679.723	606.7262	1.598226	2.569869	0.8138322	0.9516933
384	-1064.781	-1671.659	606.8788	1.514449	2.569869	0.8138322	0.8756996
390	-1059.996	-1667.093	607.0975	1.524459	2.569869	0.5101568	1.06888
396	-1046.789	-1653.586	606.7971	1.338216	2.886126	0.5156772	1.35302
402	-1053.571	-1660.375	606.8047	1.255526	2.952762	0.5580902	1.336575
408	-1063.25	-1669.836	606.5869	1.224422	2.385945	0.8981423	1.39913
414	-1074.607	-1681.095	606.488	1.093246	2.133623	0.8981423	1.669906
420	-1051.919	-1658.321	606.4023	1.066777	2.133623	0.6746569	1.933331
426	-1057.142	-1663.306	606.1646	1.033672	2.133623	0.6746569	2.11317
432	-1051.236	-1657.162	605.9264	1.063681	3.147772	0.6312839	1.97153
438	-1053.745	-1659.37	605.6257	1.053052	1.874881	0.7867931	2.452457
444	-1056.561	-1662.515	605.9534	1.032268	1.874881	0.575013	2.437103
450	-1043.686	-1649.413	605.7271	1.187424	2.474456	0.575013	2.272301
456	-1051.35	-1657.696	606.3462	1.134279	2.474456	0.575013	1.899778
462	-1055.635	-1662.542	606.9079	1.196655	2.474456	0.5694895	1.460359
468	-1049.009	-1655.706	606.6975	1.341986	2.474456	0.5510409	1.530444
